id_odsp,adv_stats,date,season,league,ht,at,fthg,ftag
EwVvu1w1/,TRUE,2014-10-18,2015,La Liga,Levante,Real Madrid,0,5
EX9VAFWh/,TRUE,2014-10-18,2015,Ligue 1,AS Monaco,Evian Thonon Gaillard,2,0
Ey6MNaQq/,TRUE,2014-10-18,2015,Premier League,Burnley,West Ham,1,3
fsKhx9is/,TRUE,2014-10-18,2015,Serie A,AS Roma,Chievo Verona,3,0
h46GeZmn/,TRUE,2014-10-18,2015,Bundesliga,SC Freiburg,VfL Wolfsburg,1,2
hYaeSuIS/,TRUE,2014-10-18,2015,Premier League,Arsenal,Hull,2,2
IPUfHHgP/,TRUE,2014-10-18,2015,Ligue 1,Lorient,St Etienne,0,1
McDw9g15/,TRUE,2014-10-18,2015,Ligue 1,Nantes,Stade de Reims,1,1
MqfThXX4/,TRUE,2014-10-18,2015,Bundesliga,FC Cologne,Borussia Dortmund,2,1
nk4ULwed/,TRUE,2014-10-18,2015,Premier League,Everton,Aston Villa,3,0
O6mDpNXd/,TRUE,2014-10-18,2015,Premier League,Manchester City,Tottenham,4,1
OlS2xCmO/,TRUE,2014-10-18,2015,Bundesliga,Schalke 04,Hertha Berlin,2,0
v12CdFYu/,TRUE,2014-10-18,2015,Bundesliga,Hannover 96,Borussia Monchengladbach,0,3
xhllko18/,TRUE,2014-10-18,2015,La Liga,Cordoba,Malaga,1,2
zmWztsOf/,TRUE,2014-10-18,2015,La Liga,Athletic Bilbao,Celta Vigo,1,1
zsBRBeHn/,TRUE,2014-10-18,2015,Ligue 1,Metz,Stade Rennes,0,0
zTeLfg3h/,TRUE,2014-10-18,2015,Bundesliga,VfB Stuttgart,Bayer Leverkusen,3,3
0zgXiimB/,TRUE,2014-10-19,2015,Bundesliga,SC Paderborn,Eintracht Frankfurt,3,1
2kCQYZpk/,TRUE,2014-10-19,2015,Serie A,Cagliari,Sampdoria,2,2
2odPgyNE/,TRUE,2014-10-19,2015,Serie A,Palermo,Cesena,2,1
6DRWtN8l/,TRUE,2014-10-19,2015,La Liga,Villarreal,Almeria,2,0
8fm4ffnC/,TRUE,2014-10-19,2015,Ligue 1,Bordeaux,Caen,1,1
A5ndmPVK/,TRUE,2014-10-19,2015,La Liga,Atletico Madrid,Espanyol,2,0
dKoLr129/,TRUE,2014-10-19,2015,Premier League,QPR,Liverpool,2,3
EJfPgDIb/,TRUE,2014-10-19,2015,Bundesliga,Hamburg SV,TSG Hoffenheim,1,1
EPFUXg0e/,TRUE,2014-10-19,2015,Serie A,Fiorentina,Lazio,0,2
hILMCy2t/,TRUE,2014-10-19,2015,Ligue 1,Marseille,Toulouse,2,0
j9D1zmMg/,TRUE,2014-10-19,2015,Serie A,Torino,Udinese,1,0
KQMLZFVr/,TRUE,2014-10-19,2015,Serie A,Atalanta,Parma,1,0
Muj0nqoR/,TRUE,2014-10-19,2015,La Liga,Deportivo La Coruna,Valencia,3,0
nwExWXU7/,TRUE,2014-10-19,2015,Serie A,Hellas Verona,AC Milan,1,3
OfcLfH78/,TRUE,2014-10-19,2015,Serie A,Internazionale,Napoli,2,2
pUcMrpet/,TRUE,2014-10-19,2015,Premier League,Stoke City,Swansea,2,1
SMSSs3gr/,TRUE,2014-10-19,2015,La Liga,Elche,Sevilla,0,2
YNBBP9MP/,TRUE,2014-10-19,2015,Ligue 1,Lyon,Montpellier,5,1
8nFYWDF1/,TRUE,2014-10-20,2015,Serie A,Genoa,Empoli,1,1
Grmhl5GE/,TRUE,2014-10-20,2015,La Liga,Real Sociedad,Getafe,1,2
hnuUtuXL/,TRUE,2014-10-20,2015,Premier League,West Brom,Manchester Utd,2,2
EwJ66j24/,TRUE,2014-10-24,2015,Bundesliga,Werder Bremen,FC Cologne,0,1
jggIKj0H/,TRUE,2014-10-24,2015,Ligue 1,Toulouse,Lens,0,2
z97BhK70/,TRUE,2014-10-24,2015,La Liga,Celta Vigo,Levante,3,0
0405NhGb/,TRUE,2014-10-25,2015,Ligue 1,Stade de Reims,Montpellier,1,0
23F27Wnb/,TRUE,2014-10-25,2015,Bundesliga,Hertha Berlin,Hamburg SV,3,0
2LQayJfq/,TRUE,2014-10-25,2015,Premier League,Liverpool,Hull,0,0
8tGb8CXi/,TRUE,2014-10-25,2015,Bundesliga,TSG Hoffenheim,SC Paderborn,1,0
bguio4zC/,TRUE,2014-10-25,2015,Serie A,Empoli,Cagliari,0,4
Cn6j6ioO/,TRUE,2014-10-25,2015,Ligue 1,Bastia,AS Monaco,1,3
d28B5AHA/,TRUE,2014-10-25,2015,Bundesliga,Eintracht Frankfurt,VfB Stuttgart,4,5
d2ntjVHN/,TRUE,2014-10-25,2015,Bundesliga,Bayer Leverkusen,Schalke 04,1,0
Ea6FivN6/,TRUE,2014-10-25,2015,La Liga,Real Madrid,Barcelona,3,1
EmbgQfWu/,TRUE,2014-10-25,2015,Ligue 1,Evian Thonon Gaillard,Nantes,0,2
hpI6g0hf/,TRUE,2014-10-25,2015,La Liga,Almeria,Athletic Bilbao,0,1
js7fc0H2/,TRUE,2014-10-25,2015,Premier League,Sunderland,Arsenal,0,2
jw5f5B0U/,TRUE,2014-10-25,2015,Ligue 1,Caen,Lorient,2,1
KQbFoYoh/,TRUE,2014-10-25,2015,Serie A,Sampdoria,AS Roma,0,0
n1d1OY0h/,TRUE,2014-10-25,2015,Ligue 1,Paris Saint-Germain,Bordeaux,3,0
n903evnF/,TRUE,2014-10-25,2015,Premier League,West Brom,Crystal Palace,2,2
O8CV1OpE/,TRUE,2014-10-25,2015,La Liga,Cordoba,Real Sociedad,1,1
OYNWwCGs/,TRUE,2014-10-25,2015,Premier League,West Ham,Manchester City,2,1
pKEbeMNs/,TRUE,2014-10-25,2015,La Liga,Valencia,Elche,3,1
Q3aBnEWo/,TRUE,2014-10-25,2015,Serie A,Parma,Sassuolo,1,3
rarxiB2H/,TRUE,2014-10-25,2015,Bundesliga,Borussia Dortmund,Hannover 96,0,1
rZAJjbxD/,TRUE,2014-10-25,2015,La Liga,Eibar,Granada,1,1
ShmRs4An/,TRUE,2014-10-25,2015,Premier League,Swansea,Leicester City,2,0
UkHf9hIo/,TRUE,2014-10-25,2015,Bundesliga,FC Augsburg,SC Freiburg,2,0
xvJCYGv2/,TRUE,2014-10-25,2015,Premier League,Southampton,Stoke City,1,0
2aBZ0r0K/,TRUE,2014-10-26,2015,La Liga,Getafe,Atletico Madrid,0,1
6Jraqr5O/,TRUE,2014-10-26,2015,Serie A,Lazio,Torino,2,1
bHcJph1b/,TRUE,2014-10-26,2015,Serie A,Udinese,Atalanta,2,0
C0e7mfHu/,TRUE,2014-10-26,2015,Serie A,Napoli,Hellas Verona,6,2
GUknnpL5/,TRUE,2014-10-26,2015,Serie A,Chievo Verona,Genoa,1,2
hvccPEon/,TRUE,2014-10-26,2015,Ligue 1,Guingamp,Nice,2,7
hYXBp9uo/,TRUE,2014-10-26,2015,Bundesliga,Borussia Monchengladbach,Bayern Munich,0,0
IP6n7XVH/,TRUE,2014-10-26,2015,Ligue 1,Lyon,Marseille,1,0
IqXrmQ5a/,TRUE,2014-10-26,2015,Serie A,Cesena,Internazionale,0,1
jPopkkXT/,TRUE,2014-10-26,2015,Bundesliga,VfL Wolfsburg,Mainz,3,0
MJlELWpB/,TRUE,2014-10-26,2015,Ligue 1,St Etienne,Metz,1,0
MP9NkIiJ/,TRUE,2014-10-26,2015,La Liga,Malaga,Rayo Vallecano,4,0
pAs3r2KU/,TRUE,2014-10-26,2015,Serie A,AC Milan,Fiorentina,1,1
rBSWa2FQ/,TRUE,2014-10-26,2015,La Liga,Espanyol,Deportivo La Coruna,0,0
rTkAMCV4/,TRUE,2014-10-26,2015,Ligue 1,Stade Rennes,Lille,2,0
tCP3zwAk/,TRUE,2014-10-26,2015,Premier League,Manchester Utd,Chelsea,1,1
UX5bdKW8/,TRUE,2014-10-26,2015,Premier League,Tottenham,Newcastle,1,2
vsE2ftwl/,TRUE,2014-10-26,2015,La Liga,Sevilla,Villarreal,2,1
WxvYuanS/,TRUE,2014-10-26,2015,Premier League,Burnley,Everton,1,3
xpvepOkI/,TRUE,2014-10-26,2015,Serie A,Juventus,Palermo,2,0
OzF8ZdPe/,TRUE,2014-10-27,2015,Premier League,QPR,Aston Villa,2,0
KnzjbBVc/,TRUE,2014-10-28,2015,Serie A,Sassuolo,Empoli,3,1
AHhaylOp/,TRUE,2014-10-29,2015,Serie A,Internazionale,Sampdoria,1,0
bXos0X0o/,TRUE,2014-10-29,2015,Serie A,Palermo,Chievo Verona,1,0
CtDOsjoH/,TRUE,2014-10-29,2015,Serie A,Fiorentina,Udinese,3,0
IJDKrWVA/,TRUE,2014-10-29,2015,Serie A,Cagliari,AC Milan,1,1
QqHStA0N/,TRUE,2014-10-29,2015,Serie A,Genoa,Juventus,1,0
vTEGqCG4/,TRUE,2014-10-29,2015,Serie A,Atalanta,Napoli,1,1
WMwfcVp4/,TRUE,2014-10-29,2015,Serie A,Torino,Parma,1,0
xOpoaiGi/,TRUE,2014-10-29,2015,Serie A,AS Roma,Cesena,2,0
886XuUFT/,TRUE,2014-10-30,2015,Serie A,Hellas Verona,Lazio,1,1
4SBJ3lnN/,TRUE,2014-10-31,2015,Bundesliga,Schalke 04,FC Augsburg,1,0
dl5lNqMF/,TRUE,2014-10-31,2015,Ligue 1,AS Monaco,Stade de Reims,1,1
EBUxdgEh/,TRUE,2014-10-31,2015,La Liga,Deportivo La Coruna,Getafe,1,2
23ifcnPj/,TRUE,2014-11-01,2015,Bundesliga,Hannover 96,Eintracht Frankfurt,1,0
8SOg12ad/,TRUE,2014-11-01,2015,Ligue 1,Lille,St Etienne,1,1
AeoPGsaq/,TRUE,2014-11-01,2015,Ligue 1,Nice,Lyon,1,3
As6j2rpj/,TRUE,2014-11-01,2015,Ligue 1,Guingamp,Bastia,1,0
bBIeY7pJ/,TRUE,2014-11-01,2015,Premier League,Leicester City,West Brom,0,1
CfGqyA00/,TRUE,2014-11-01,2015,Premier League,Chelsea,QPR,2,1
dfQciVSN/,TRUE,2014-11-01,2015,La Liga,Barcelona,Celta Vigo,0,1
EJ0rdBxQ/,TRUE,2014-11-01,2015,Premier League,Newcastle,Liverpool,1,0
fcvtLkHc/,TRUE,2014-11-01,2015,Bundesliga,Hamburg SV,Bayer Leverkusen,1,0
G6uxMV1i/,TRUE,2014-11-01,2015,Bundesliga,VfB Stuttgart,VfL Wolfsburg,0,4
Ic6pOP69/,TRUE,2014-11-01,2015,Ligue 1,Metz,Caen,3,2
IeNzwWVm/,TRUE,2014-11-01,2015,Premier League,Arsenal,Burnley,3,0
jB4hM3yM/,TRUE,2014-11-01,2015,Ligue 1,Montpellier,Evian Thonon Gaillard,2,0
KKJiZmVC/,TRUE,2014-11-01,2015,Premier League,Hull,Southampton,0,1
KlVYdZbn/,TRUE,2014-11-01,2015,La Liga,Atletico Madrid,Cordoba,4,2
l0mjbS9p/,TRUE,2014-11-01,2015,Bundesliga,Mainz,Werder Bremen,1,2
M3CVcFqt/,TRUE,2014-11-01,2015,La Liga,Real Sociedad,Malaga,0,1
MBW6fTUM/,TRUE,2014-11-01,2015,Serie A,Empoli,Juventus,0,2
MVCyQoxc/,TRUE,2014-11-01,2015,Ligue 1,Lorient,Paris Saint-Germain,1,2
tdiVtOPh/,TRUE,2014-11-01,2015,Premier League,Everton,Swansea,0,0
vJF2jkrU/,TRUE,2014-11-01,2015,La Liga,Granada,Real Madrid,0,4
WbmAiVps/,TRUE,2014-11-01,2015,Premier League,Stoke City,West Ham,2,2
WpMtlR7j/,TRUE,2014-11-01,2015,Serie A,Napoli,AS Roma,2,0
Yk0PCApi/,TRUE,2014-11-01,2015,Serie A,Parma,Internazionale,2,0
zg7F4UWG/,TRUE,2014-11-01,2015,Bundesliga,Bayern Munich,Borussia Dortmund,2,1
0A9tJToA/,TRUE,2014-11-02,2015,Bundesliga,SC Paderborn,Hertha Berlin,3,1
0GdvciNJ/,TRUE,2014-11-02,2015,Premier League,Manchester City,Manchester Utd,1,0
0MBuP5i3/,TRUE,2014-11-02,2015,Ligue 1,Marseille,Lens,2,1
4E8dLNjS/,TRUE,2014-11-02,2015,Ligue 1,Nantes,Stade Rennes,1,1
4zx2e9FG/,TRUE,2014-11-02,2015,Serie A,Chievo Verona,Sassuolo,0,0
6HDWAlF3/,TRUE,2014-11-02,2015,Serie A,Torino,Atalanta,0,0
AwOofXr5/,TRUE,2014-11-02,2015,La Liga,Villarreal,Valencia,1,3
CtaTBUac/,TRUE,2014-11-02,2015,Serie A,Sampdoria,Fiorentina,3,1
h2TteDTb/,TRUE,2014-11-02,2015,La Liga,Elche,Espanyol,2,1
IsIxk7hp/,TRUE,2014-11-02,2015,Serie A,AC Milan,Palermo,0,2
lUMkgibB/,TRUE,2014-11-02,2015,La Liga,Athletic Bilbao,Sevilla,1,0
MJAxK9W3/,TRUE,2014-11-02,2015,Bundesliga,FC Cologne,SC Freiburg,0,1
p8CzA8U9/,TRUE,2014-11-02,2015,Serie A,Udinese,Genoa,2,4
riMghBDH/,TRUE,2014-11-02,2015,La Liga,Levante,Almeria,2,1
rJAN281T/,TRUE,2014-11-02,2015,Bundesliga,Borussia Monchengladbach,TSG Hoffenheim,3,1
SIGo3OUq/,TRUE,2014-11-02,2015,Ligue 1,Bordeaux,Toulouse,2,1
UVQvxjof/,TRUE,2014-11-02,2015,Premier League,Aston Villa,Tottenham,1,2
02VAgmpT/,TRUE,2014-11-03,2015,Serie A,Lazio,Cagliari,4,2
joFmzUF6/,TRUE,2014-11-03,2015,Premier League,Crystal Palace,Sunderland,1,3
Qqwbdk0A/,TRUE,2014-11-03,2015,Serie A,Cesena,Hellas Verona,1,1
tS1Uo9jo/,TRUE,2014-11-03,2015,La Liga,Rayo Vallecano,Eibar,2,3
nPlG9Crh/,TRUE,2014-11-07,2015,La Liga,Cordoba,Deportivo La Coruna,0,0
OOOVZM5L/,TRUE,2014-11-07,2015,Ligue 1,Stade Rennes,Lorient,1,0
zkTUdwV7/,TRUE,2014-11-07,2015,Bundesliga,Hertha Berlin,Hannover 96,0,2
69yE0LVr/,TRUE,2014-11-08,2015,Bundesliga,Bayer Leverkusen,Mainz,0,0
AknEjk0m/,TRUE,2014-11-08,2015,Premier League,Burnley,Hull,1,0
APGImmp6/,TRUE,2014-11-08,2015,Premier League,QPR,Manchester City,2,2
CWZu48CT/,TRUE,2014-11-08,2015,La Liga,Celta Vigo,Granada,0,0
dbUQcJF1/,TRUE,2014-11-08,2015,Bundesliga,TSG Hoffenheim,FC Cologne,3,4
dCqXELTe/,TRUE,2014-11-08,2015,Ligue 1,Caen,Nantes,1,2
fs2K9azR/,TRUE,2014-11-08,2015,Serie A,Sampdoria,AC Milan,2,2
G2HElTUa/,TRUE,2014-11-08,2015,Premier League,Manchester Utd,Crystal Palace,1,0
lnpTF1Ek/,TRUE,2014-11-08,2015,Ligue 1,Bastia,Montpellier,2,0
lUAHKtNE/,TRUE,2014-11-08,2015,Bundesliga,Eintracht Frankfurt,Bayern Munich,0,4
nZgn5Jrr/,TRUE,2014-11-08,2015,Serie A,Sassuolo,Atalanta,0,0
OSKMn7aC/,TRUE,2014-11-08,2015,Premier League,Southampton,Leicester City,2,0
r952U0Tr/,TRUE,2014-11-08,2015,Ligue 1,Toulouse,Metz,3,0
riALJ0xL/,TRUE,2014-11-08,2015,Bundesliga,SC Freiburg,Schalke 04,2,0
SOPMba0e/,TRUE,2014-11-08,2015,Bundesliga,FC Augsburg,SC Paderborn,3,0
tnQBbnzi/,TRUE,2014-11-08,2015,La Liga,Malaga,Eibar,2,1
UBM7aSKp/,TRUE,2014-11-08,2015,La Liga,Real Madrid,Rayo Vallecano,5,1
UmvL8Wcb/,TRUE,2014-11-08,2015,La Liga,Getafe,Elche,0,0
x8MJxPL2/,TRUE,2014-11-08,2015,Ligue 1,Lens,Bordeaux,1,2
xCIAk9Fg/,TRUE,2014-11-08,2015,Premier League,Liverpool,Chelsea,1,2
xf7DLM78/,TRUE,2014-11-08,2015,Bundesliga,Werder Bremen,VfB Stuttgart,2,0
Yuyx5lcN/,TRUE,2014-11-08,2015,La Liga,Almeria,Barcelona,1,2
z3ryEuq2/,TRUE,2014-11-08,2015,Ligue 1,Evian Thonon Gaillard,Nice,1,0
z7lu5lFt/,TRUE,2014-11-08,2015,Premier League,West Ham,Aston Villa,0,0
6iARoREI/,TRUE,2014-11-09,2015,Premier League,Sunderland,Everton,1,1
8lMPmID7/,TRUE,2014-11-09,2015,Serie A,Juventus,Parma,7,0
8YkCAhTo/,TRUE,2014-11-09,2015,La Liga,Real Sociedad,Atletico Madrid,2,1
CMSGkvqe/,TRUE,2014-11-09,2015,Serie A,Fiorentina,Napoli,0,1
fX8pIm1G/,TRUE,2014-11-09,2015,Bundesliga,Borussia Dortmund,Borussia Monchengladbach,1,0
G4tX5UsH/,TRUE,2014-11-09,2015,La Liga,Sevilla,Levante,1,1
Gj3GAuLK/,TRUE,2014-11-09,2015,Serie A,AS Roma,Torino,3,0
jBQNyqy9/,TRUE,2014-11-09,2015,Ligue 1,Lyon,Guingamp,3,1
lYQIauok/,TRUE,2014-11-09,2015,Bundesliga,VfL Wolfsburg,Hamburg SV,2,0
pr9VpoUO/,TRUE,2014-11-09,2015,Premier League,Tottenham,Stoke City,1,2
pYPRz3jF/,TRUE,2014-11-09,2015,Ligue 1,Stade de Reims,Lille,2,0
rirP7jD4/,TRUE,2014-11-09,2015,La Liga,Espanyol,Villarreal,1,1
SW1u9SqG/,TRUE,2014-11-09,2015,Serie A,Cagliari,Genoa,1,1
t0JzZtLR/,TRUE,2014-11-09,2015,Ligue 1,St Etienne,AS Monaco,1,1
UcNLlbb1/,TRUE,2014-11-09,2015,Serie A,Internazionale,Hellas Verona,2,2
v9U8i0Er/,TRUE,2014-11-09,2015,Serie A,Chievo Verona,Cesena,2,1
xEsT6ASA/,TRUE,2014-11-09,2015,La Liga,Valencia,Athletic Bilbao,0,0
xW46TKrk/,TRUE,2014-11-09,2015,Ligue 1,Paris Saint-Germain,Marseille,2,0
Yc2D9U6P/,TRUE,2014-11-09,2015,Premier League,West Brom,Newcastle,0,2
YRDBBL5E/,TRUE,2014-11-09,2015,Serie A,Palermo,Udinese,1,1
YVTCjKTl/,TRUE,2014-11-09,2015,Serie A,Empoli,Lazio,2,1
zJjZurua/,TRUE,2014-11-09,2015,Premier League,Swansea,Arsenal,2,1
Ear93dwG/,TRUE,2014-11-21,2015,La Liga,Athletic Bilbao,Espanyol,3,1
KjvAmtzL/,TRUE,2014-11-21,2015,Ligue 1,Metz,Paris Saint-Germain,2,3
2yihEv0r/,TRUE,2014-11-22,2015,Bundesliga,Schalke 04,VfL Wolfsburg,3,2
6BxDcODU/,TRUE,2014-11-22,2015,Premier League,Newcastle,QPR,1,0
byj1k258/,TRUE,2014-11-22,2015,Ligue 1,Lorient,Lens,1,0
dn0ttbSf/,TRUE,2014-11-22,2015,Ligue 1,Nice,Stade de Reims,0,0
E9kwu2f5/,TRUE,2014-11-22,2015,Premier League,Manchester City,Swansea,2,1
f5p70ecD/,TRUE,2014-11-22,2015,Serie A,Lazio,Juventus,0,3
G4UbXJ6K/,TRUE,2014-11-22,2015,Bundesliga,SC Paderborn,Borussia Dortmund,2,2
h8Y8b4bO/,TRUE,2014-11-22,2015,Premier League,Leicester City,Sunderland,0,0
IVwp48Un/,TRUE,2014-11-22,2015,Premier League,Arsenal,Manchester Utd,1,2
Kfz10QTB/,TRUE,2014-11-22,2015,Premier League,Everton,West Ham,2,1
l68ASvbe/,TRUE,2014-11-22,2015,Ligue 1,Bastia,Lyon,0,0
lhg4Bxp1/,TRUE,2014-11-22,2015,Bundesliga,Hannover 96,Bayer Leverkusen,1,3
MPoH1z8S/,TRUE,2014-11-22,2015,La Liga,Barcelona,Sevilla,5,1
Ms9PIKiR/,TRUE,2014-11-22,2015,Bundesliga,Bayern Munich,TSG Hoffenheim,4,0
OAkd6bgc/,TRUE,2014-11-22,2015,La Liga,Deportivo La Coruna,Real Sociedad,0,0
OSth2naa/,TRUE,2014-11-22,2015,Premier League,Chelsea,West Brom,2,0
pKjh7vvi/,TRUE,2014-11-22,2015,La Liga,Atletico Madrid,Malaga,3,1
QPhj4wbl/,TRUE,2014-11-22,2015,Serie A,Atalanta,AS Roma,1,2
tSkdDbFl/,TRUE,2014-11-22,2015,Bundesliga,Borussia Monchengladbach,Eintracht Frankfurt,1,3
Uo3qeYpd/,TRUE,2014-11-22,2015,La Liga,Eibar,Real Madrid,0,4
WUcFRbD1/,TRUE,2014-11-22,2015,Ligue 1,Guingamp,Stade Rennes,0,1
WY3JI7qt/,TRUE,2014-11-22,2015,Premier League,Stoke City,Burnley,1,2
xEVfYaiE/,TRUE,2014-11-22,2015,Bundesliga,FC Cologne,Hertha Berlin,1,2
YgrEn0kR/,TRUE,2014-11-22,2015,Ligue 1,AS Monaco,Caen,2,2
zkk0CIUf/,TRUE,2014-11-22,2015,Bundesliga,Mainz,SC Freiburg,2,2
2Jud16E5/,TRUE,2014-11-23,2015,Premier League,Crystal Palace,Liverpool,3,1
4WuIIxDs/,TRUE,2014-11-23,2015,Serie A,Torino,Sassuolo,0,1
8lre3cDf/,TRUE,2014-11-23,2015,Serie A,Cesena,Sampdoria,1,1
A7sD9GED/,TRUE,2014-11-23,2015,Bundesliga,Hamburg SV,Werder Bremen,2,0
boZ4apqI/,TRUE,2014-11-23,2015,Premier League,Hull,Tottenham,1,2
fcjrPvzE/,TRUE,2014-11-23,2015,Serie A,AC Milan,Internazionale,1,1
GEo31yr7/,TRUE,2014-11-23,2015,Serie A,Hellas Verona,Fiorentina,1,2
hpf05I83/,TRUE,2014-11-23,2015,La Liga,Elche,Cordoba,2,2
je4udEVk/,TRUE,2014-11-23,2015,La Liga,Rayo Vallecano,Celta Vigo,1,0
jZUurKcr/,TRUE,2014-11-23,2015,Ligue 1,Montpellier,Toulouse,2,0
neVMHdSm/,TRUE,2014-11-23,2015,Serie A,Udinese,Chievo Verona,1,1
S2nD2GhM/,TRUE,2014-11-23,2015,La Liga,Levante,Valencia,2,1
SAljNI4Q/,TRUE,2014-11-23,2015,Serie A,Parma,Empoli,0,2
UPTqsvDl/,TRUE,2014-11-23,2015,Ligue 1,Nantes,St Etienne,0,0
WGr9Ada7/,TRUE,2014-11-23,2015,Bundesliga,VfB Stuttgart,FC Augsburg,0,1
Wzg44xO9/,TRUE,2014-11-23,2015,La Liga,Villarreal,Getafe,2,1
xSl5lMKE/,TRUE,2014-11-23,2015,Ligue 1,Marseille,Bordeaux,3,1
YmknObkK/,TRUE,2014-11-23,2015,Serie A,Napoli,Cagliari,3,3
Mina2HS0/,TRUE,2014-11-24,2015,Serie A,Genoa,Palermo,1,1
OYXrcfGq/,TRUE,2014-11-24,2015,La Liga,Granada,Almeria,0,0
U5sl3Sqg/,TRUE,2014-11-24,2015,Premier League,Aston Villa,Southampton,1,1
0AozVo2J/,TRUE,2014-11-28,2015,Bundesliga,SC Freiburg,VfB Stuttgart,1,4
dheVIyw3/,TRUE,2014-11-28,2015,La Liga,Real Sociedad,Elche,3,0
Obuu1a4K/,TRUE,2014-11-28,2015,Ligue 1,Marseille,Nantes,2,0
4U2nOFT6/,TRUE,2014-11-29,2015,Bundesliga,Hertha Berlin,Bayern Munich,0,1
829wQyaf/,TRUE,2014-11-29,2015,Bundesliga,FC Augsburg,Hamburg SV,3,1
AP2NHRbn/,TRUE,2014-11-29,2015,Premier League,Burnley,Aston Villa,1,1
bi2jNZrD/,TRUE,2014-11-29,2015,Bundesliga,Werder Bremen,SC Paderborn,4,0
bTJ3WwMQ/,TRUE,2014-11-29,2015,Bundesliga,Schalke 04,Mainz,4,1
dt1VF5Tb/,TRUE,2014-11-29,2015,Premier League,Manchester Utd,Hull,3,0
fL6zvM9B/,TRUE,2014-11-29,2015,Premier League,Swansea,Crystal Palace,1,1
fsWAewSs/,TRUE,2014-11-29,2015,Ligue 1,Stade de Reims,Bastia,2,1
G2RQ7BU1/,TRUE,2014-11-29,2015,La Liga,Malaga,Real Madrid,1,2
hYqq0JJQ/,TRUE,2014-11-29,2015,Ligue 1,Paris Saint-Germain,Nice,1,0
I7qvHF7F/,TRUE,2014-11-29,2015,La Liga,Getafe,Athletic Bilbao,1,2
Ik2RGoEh/,TRUE,2014-11-29,2015,Premier League,Liverpool,Stoke City,1,0
KM83UZBg/,TRUE,2014-11-29,2015,Serie A,Sassuolo,Hellas Verona,2,1
ltPJgHdf/,TRUE,2014-11-29,2015,Ligue 1,Toulouse,Lorient,2,3
nslrGZML/,TRUE,2014-11-29,2015,La Liga,Espanyol,Levante,2,1
nVgrD3DH/,TRUE,2014-11-29,2015,Premier League,Sunderland,Chelsea,0,0
p6ZI61jo/,TRUE,2014-11-29,2015,Premier League,West Ham,Newcastle,1,0
p8ty2ukE/,TRUE,2014-11-29,2015,Ligue 1,Lens,Metz,2,0
Qw4rPeE0/,TRUE,2014-11-29,2015,Bundesliga,TSG Hoffenheim,Hannover 96,4,3
rcmiBsrU/,TRUE,2014-11-29,2015,Premier League,West Brom,Arsenal,0,1
Uablvxc7/,TRUE,2014-11-29,2015,Ligue 1,Caen,Montpellier,1,1
v5jzFPr5/,TRUE,2014-11-29,2015,Premier League,QPR,Leicester City,3,2
x6LFfcsl/,TRUE,2014-11-29,2015,Ligue 1,Stade Rennes,AS Monaco,2,0
xCSM8iFe/,TRUE,2014-11-29,2015,La Liga,Celta Vigo,Eibar,0,1
YBXYEfC6/,TRUE,2014-11-29,2015,Serie A,Chievo Verona,Lazio,0,0
zkBVRcUs/,TRUE,2014-11-29,2015,Bundesliga,Bayer Leverkusen,FC Cologne,5,1
6FSSzxZP/,TRUE,2014-11-30,2015,Serie A,Palermo,Parma,2,1
dxLgMgbJ/,TRUE,2014-11-30,2015,Bundesliga,Eintracht Frankfurt,Borussia Dortmund,2,0
ELusDYtJ/,TRUE,2014-11-30,2015,Serie A,Juventus,Torino,2,1
fLYUFzc0/,TRUE,2014-11-30,2015,Serie A,Cesena,Genoa,0,3
GzNwEERC/,TRUE,2014-11-30,2015,Serie A,Empoli,Atalanta,0,0
h8fvEqbB/,TRUE,2014-11-30,2015,Premier League,Southampton,Manchester City,0,3
n9AeWess/,TRUE,2014-11-30,2015,Serie A,AS Roma,Internazionale,4,2
QLhnCNSN/,TRUE,2014-11-30,2015,Premier League,Tottenham,Everton,2,1
QoUQGGsf/,TRUE,2014-11-30,2015,Serie A,Cagliari,Fiorentina,0,4
QXnnFgxS/,TRUE,2014-11-30,2015,La Liga,Valencia,Barcelona,0,1
r32hwdCD/,TRUE,2014-11-30,2015,Ligue 1,Evian Thonon Gaillard,Guingamp,2,0
r3ONhyC0/,TRUE,2014-11-30,2015,Ligue 1,St Etienne,Lyon,3,0
rkiRJHNd/,TRUE,2014-11-30,2015,La Liga,Atletico Madrid,Deportivo La Coruna,2,0
SOTOyIJJ/,TRUE,2014-11-30,2015,Serie A,AC Milan,Udinese,2,0
UBAZQHql/,TRUE,2014-11-30,2015,Bundesliga,VfL Wolfsburg,Borussia Monchengladbach,1,0
vHpzIeh9/,TRUE,2014-11-30,2015,La Liga,Cordoba,Villarreal,0,2
WEPEADpq/,TRUE,2014-11-30,2015,La Liga,Sevilla,Granada,5,1
zwapuIs1/,TRUE,2014-11-30,2015,Ligue 1,Bordeaux,Lille,1,0
Qa9aVFdm/,TRUE,2014-12-01,2015,Serie A,Sampdoria,Napoli,1,1
rkTI9Xak/,TRUE,2014-12-01,2015,La Liga,Almeria,Rayo Vallecano,0,1
4GLfeUXb/,TRUE,2014-12-02,2015,Ligue 1,AS Monaco,Lens,2,0
dft4U4rh/,TRUE,2014-12-02,2015,Premier League,Burnley,Newcastle,1,1
